"","Segment","Balance","QualMiles","BonusMiles","BonusTrans","FlightMiles","FlightTrans","DaysSinceEnroll"
"3688",1,1000,0,0,0,0,0,500
"3689",3,5269,0,22697,13,0,0,604
"3690",1,38995,0,1200,2,200,1,563
"3691",1,4652,0,0,0,0,0,207
"3692",1,500,0,0,0,0,0,340
"3693",1,4546,0,1000,1,0,0,239
"3694",1,31673,0,2500,1,0,0,283
"3695",1,8684,0,0,0,0,0,544
"3696",1,2104,0,0,0,0,0,466
"3697",1,862,0,0,0,0,0,8
"3698",1,972,972,0,0,0,0,2
"3699",1,4490,0,0,0,0,0,107
"3700",1,13560,0,0,0,0,0,368
"3701",1,2000,0,0,0,0,0,520
"3702",1,8964,3861,0,0,0,0,594
"3703",1,1837,0,1000,1,0,0,219
"3704",1,500,0,0,0,0,0,122
"3705",1,4090,0,0,0,0,0,59
"3706",1,12264,0,0,0,0,0,267
"3707",3,54950,0,30500,9,0,0,450
"3708",1,16094,0,0,0,0,0,199
"3709",1,1000,0,0,0,0,0,594
"3710",1,6705,0,600,2,0,0,507
"3711",1,6338,0,0,0,0,0,322
"3712",1,3110,0,1100,2,0,0,345
"3713",1,3000,0,1000,1,0,0,270
"3714",1,23257,0,0,0,0,0,361
"3715",1,18933,0,0,0,0,0,284
"3716",3,93198,0,28923,18,0,0,500
"3717",1,9862,0,1693,3,693,2,309
"3718",1,16501,0,0,0,0,0,360
"3719",1,9264,0,4830,15,0,0,424
"3720",1,4676,0,0,0,0,0,141
"3721",1,4636,0,0,0,0,0,42
"3722",1,3065,0,0,0,0,0,87
"3723",1,3230,0,0,0,0,0,10
"3724",1,8660,0,0,0,0,0,172
"3725",1,1500,0,0,0,0,0,60
"3726",1,2627,0,0,0,0,0,25
"3727",1,1224,0,0,0,0,0,269
"3728",1,12602,0,5632,5,500,1,158
"3729",1,1022,0,0,0,0,0,277
"3730",1,3788,0,0,0,0,0,61
"3731",1,1446,0,0,0,0,0,99
"3732",1,20882,0,1000,1,0,0,328
"3733",1,5450,0,125,3,0,0,687
"3734",1,25730,0,1431,3,931,2,630
"3735",1,6835,0,765,3,0,0,596
"3736",4,16936,0,14970,2,0,0,580
"3737",1,20410,0,0,0,0,0,541
"3738",1,1500,0,0,0,0,0,480
"3739",1,27759,0,7195,5,0,0,499
"3740",1,500,0,500,1,0,0,493
"3741",3,25054,0,32592,17,3409,6,486
"3742",1,4751,0,0,0,0,0,334
"3743",1,5354,0,0,0,0,0,32
"3744",1,1500,0,1500,1,0,0,235
"3745",1,6356,0,5000,1,0,0,180
"3746",1,642,0,642,3,0,0,170
"3747",1,7504,0,0,0,0,0,100
"3748",1,6015,4929,0,0,0,0,30
"3749",3,27488,0,23927,21,0,0,2273
"3750",1,39956,0,0,0,0,0,3206
"3751",3,35569,0,27119,21,0,0,3357
"3752",3,55472,0,17848,18,3763,3,3566
"3753",1,15682,0,5025,6,500,1,3298
"3754",2,70178,0,61530,12,1300,6,3306
"3755",4,221543,0,10300,5,200,3,3554
"3756",1,77978,0,1373,10,650,6,3753
"3757",4,203353,0,14000,13,4000,8,3557
"3758",1,68684,0,5756,13,0,0,2892
"3759",1,23352,0,3600,8,3600,8,1459
"3760",1,24228,0,2850,15,0,0,3452
"3761",1,19483,0,4263,18,0,0,3589
"3762",3,78231,0,19182,13,0,0,3102
"3763",4,74531,0,10914,17,750,3,3456
"3764",3,83276,0,22539,8,650,2,3424
"3765",4,21216,0,7787,12,0,0,3378
"3766",1,17967,0,1500,5,0,0,3340
"3767",1,4000,0,0,0,0,0,3453
"3768",4,74651,0,10893,22,0,0,3456
"3769",1,400,0,160,1,0,0,3460
"3770",2,35766,0,49702,20,784,1,3503
"3771",1,2000,0,0,0,0,0,3188
"3772",3,48296,0,31329,9,500,1,3061
"3773",2,822321,0,138334,26,600,2,3288
"3774",1,140544,0,1021,3,500,1,3342
"3775",1,43971,0,1491,11,0,0,2350
"3776",2,10635,0,45212,20,0,0,2131
"3777",1,13986,0,400,1,400,1,3398
"3778",3,46269,0,20594,14,0,0,3487
"3779",1,27712,0,750,2,750,2,3491
"3780",4,35850,0,17759,18,0,0,3439
"3781",1,7630,0,220,3,0,0,3403
"3782",1,31541,0,5101,12,0,0,3488
"3783",1,8009,0,8102,12,2850,6,3279
"3784",3,14791,0,23956,26,300,2,2689
"3785",3,65141,0,31463,26,2550,2,3452
"3786",3,68907,0,33434,10,0,0,3365
"3787",1,27669,0,3219,7,0,0,3413
"3788",4,62589,0,10000,4,0,0,2803
"3789",3,374613,0,23592,31,5000,14,3463
"3790",3,97768,0,26734,13,0,0,3119
"3791",1,73159,0,358,4,358,4,3237
"3792",3,48577,0,34224,16,0,0,2794
"3793",3,70614,0,32417,18,0,0,3519
"3794",1,38827,0,0,0,0,0,2993
"3795",1,29919,0,1225,3,0,0,2949
"3796",1,9673,0,0,0,0,0,2501
"3797",3,72309,0,41949,20,289,2,1735
"3798",4,55473,0,10156,7,0,0,1751
"3799",1,706,0,730,3,100,1,1739
"3800",1,7698,0,0,0,0,0,1734
"3801",3,72019,0,20430,8,0,0,1789
"3802",2,89876,0,51620,17,0,0,1739
"3803",1,19821,0,2525,3,425,1,1731
"3804",1,6850,0,2225,11,0,0,1719
"3805",4,32091,0,8426,17,1000,2,1731
"3806",1,26055,0,3320,14,0,0,1727
"3807",1,122488,0,2800,17,1300,16,1718
"3808",3,126028,0,23974,19,668,1,1716
"3809",3,94201,0,21559,13,0,0,1716
"3810",1,6240,0,0,0,0,0,1679
"3811",1,13899,0,5125,31,0,0,1705
"3812",4,15832,2376,8130,20,500,1,1698
"3813",1,891,0,891,8,0,0,1703
"3814",1,21787,0,1500,5,0,0,1704
"3815",4,71502,0,9482,13,0,0,1699
"3816",1,3420,0,1750,7,0,0,1690
"3817",4,7535,0,18487,20,0,0,1678
"3818",1,28132,0,465,5,0,0,1702
"3819",1,67329,0,6500,3,0,0,1696
"3820",2,20971,1490,43527,34,0,0,1695
"3821",1,11500,0,0,0,0,0,1695
"3822",1,15275,0,2750,8,0,0,1694
"3823",2,166638,0,64572,22,0,0,1697
"3824",2,86500,0,51740,20,0,0,1691
"3825",1,5500,0,5500,11,5500,11,1690
"3826",1,62121,0,3602,9,0,0,1692
"3827",4,66315,0,8096,9,0,0,1689
"3828",1,4342,0,0,0,0,0,1678
"3829",1,24838,0,500,1,0,0,1684
"3830",1,23165,0,5990,15,150,1,1678
"3831",3,25992,0,24333,10,0,0,1678
"3832",1,59782,0,7500,7,2000,4,1681
"3833",1,64131,1452,7676,15,4620,11,1681
"3834",3,96179,0,32069,14,400,2,1667
"3835",2,101431,0,49801,19,0,0,1677
"3836",1,12824,0,500,4,0,0,1677
"3837",1,130595,0,0,0,0,0,1677
"3838",4,8150,0,14135,41,500,2,1676
"3839",1,22291,0,3812,11,578,2,1675
"3840",1,204693,0,5159,5,0,0,1672
"3841",1,16079,0,6085,4,0,0,1670
"3842",1,10630,0,550,6,0,0,1670
"3843",1,23027,0,3375,15,0,0,1669
"3844",3,112345,0,36640,14,0,0,1669
"3845",1,7500,0,2950,8,2850,7,1668
"3846",1,4351,0,0,0,0,0,1659
"3847",2,97510,1678,71609,51,7650,26,1665
"3848",1,104656,0,5000,3,0,0,1663
"3849",1,9575,0,0,0,0,0,1835
"3850",4,55152,0,14630,14,0,0,1662
"3851",1,12855,0,0,0,0,0,1653
"3852",4,11947,0,8099,14,1000,2,1656
"3853",1,24893,0,0,0,0,0,1652
"3854",1,17534,0,0,0,0,0,1656
"3855",3,37165,0,19715,15,0,0,1654
"3856",2,190730,0,78916,28,2450,9,1648
"3857",1,4680,0,135,3,0,0,1646
"3858",1,10845,0,0,0,0,0,1621
"3859",1,22998,0,0,0,0,0,1644
"3860",1,15635,0,410,3,0,0,1612
"3861",3,35650,0,23130,34,0,0,1640
"3862",1,3126,0,100,1,0,0,1634
"3863",3,33245,0,31390,17,0,0,1628
"3864",1,16152,0,6129,19,500,5,1635
"3865",1,15624,0,0,0,0,0,1634
"3866",4,59151,0,11110,13,0,0,1636
"3867",1,30500,0,0,0,0,0,1628
"3868",3,88404,0,37304,29,500,1,1628
"3869",4,33017,0,10333,18,0,0,1622
"3870",1,16883,0,4398,12,500,2,1626
"3871",1,23188,0,1291,8,0,0,1627
"3872",3,56289,0,24051,15,0,0,1628
"3873",1,5346,0,0,0,0,0,1621
"3874",1,24475,0,800,8,800,8,1614
"3875",1,25753,0,3400,21,0,0,1614
"3876",4,70659,0,9178,8,0,0,1622
"3877",1,1000,0,0,0,0,0,1597
"3878",3,63162,0,27564,8,0,0,1600
"3879",1,17472,0,500,1,0,0,1618
"3880",1,6058,0,0,0,0,0,1608
"3881",1,11005,0,5736,3,0,0,1609
"3882",3,32424,0,39635,16,0,0,1584
"3883",1,31784,0,350,1,350,1,1604
"3884",2,126167,0,190160,15,0,0,1612
"3885",1,17079,0,4000,3,0,0,1605
"3886",1,35493,0,0,0,0,0,1602
"3887",3,84979,0,36702,16,0,0,1600
"3888",1,22029,0,2882,14,0,0,1597
"3889",4,771,0,13160,4,0,0,1601
"3890",1,50416,0,4574,13,450,1,1597
"3891",4,81866,0,10000,4,0,0,1591
"3892",3,85696,0,18603,14,0,0,1591
"3893",4,134882,0,15717,14,0,0,1597
"3894",1,3919,0,500,1,0,0,1591
"3895",4,43310,0,10058,13,0,0,1589
"3896",1,18148,0,26,3,0,0,1565
"3897",4,51653,0,11052,14,0,0,1571
"3898",3,179832,2954,18218,20,2500,5,1569
"3899",1,44324,0,650,4,650,4,1583
"3900",3,90666,0,32474,14,0,0,1582
"3901",1,10741,0,6593,8,1108,2,1579
"3902",4,69954,0,8500,5,500,1,1578
"3903",4,13004,1000,13890,39,0,0,1572
"3904",4,29657,0,8092,4,0,0,1592
"3905",1,11974,0,4025,12,2400,6,1565
"3906",1,18601,0,5899,12,0,0,1600
"3907",1,27604,0,1570,6,0,0,1555
"3908",1,126490,0,8808,15,5183,12,1566
"3909",2,57642,0,52176,15,0,0,1564
"3910",1,14598,0,625,5,0,0,1562
"3911",1,6822,0,0,0,0,0,1559
"3912",1,55922,2273,8104,19,4104,16,1552
"3913",1,9620,0,500,1,0,0,1523
"3914",4,12966,0,15021,16,886,3,1553
"3915",1,39450,0,0,0,0,0,1529
"3916",4,121156,0,12245,6,1000,2,1538
"3917",1,28028,0,0,0,0,0,1548
"3918",2,130748,0,65510,37,6349,7,1545
"3919",1,17481,0,0,0,0,0,1535
"3920",1,5000,0,5000,1,0,0,1537
"3921",1,22885,0,1060,2,0,0,1541
"3922",1,26065,0,5600,6,1500,3,1530
"3923",1,10760,0,0,0,0,0,1534
"3924",1,9312,0,3405,8,250,1,1527
"3925",4,14775,0,14275,9,0,0,1519
"3926",1,8060,0,1750,4,0,0,1534
"3927",1,89222,0,0,0,0,0,1528
"3928",1,16148,0,2625,14,0,0,1529
"3929",1,4316,0,1375,4,0,0,1515
"3930",1,9372,0,0,0,0,0,1524
"3931",2,40424,0,44110,26,343,3,1523
"3932",3,49519,0,25762,18,0,0,1522
"3933",4,37305,0,10205,13,0,0,1513
"3934",1,7273,0,375,3,0,0,1517
"3935",1,76595,0,10577,2,9577,1,1515
"3936",1,33629,0,4970,10,150,1,1500
"3937",1,14440,0,365,2,0,0,1502
"3938",1,62339,0,0,0,0,0,1507
"3939",1,53040,0,3960,9,0,0,1595
"3940",1,40346,0,5412,13,0,0,1483
"3941",1,23835,0,0,0,0,0,1488
"3942",1,17613,0,5030,9,0,0,1495
"3943",1,2131,0,405,3,0,0,1480
"3944",1,20885,0,751,12,0,0,1494
"3945",1,2124,0,2324,2,0,0,1487
"3946",3,62645,0,19602,11,0,0,1474
"3947",3,139032,0,19565,17,1150,4,1481
"3948",4,45533,0,12247,20,0,0,1486
"3949",4,35509,0,14204,13,0,0,1486
"3950",1,170632,0,4650,3,0,0,1480
"3951",1,59650,0,5050,16,3950,13,1476
"3952",1,8273,0,0,0,0,0,1474
"3953",1,5425,0,2000,9,0,0,1412
"3954",1,59927,739,3100,3,0,0,1464
"3955",3,33972,0,21029,29,0,0,1467
"3956",1,71794,0,6000,3,0,0,1453
"3957",1,47301,1005,4561,4,0,0,1464
"3958",1,60854,0,5240,5,0,0,1457
"3959",1,11680,0,1460,3,0,0,1459
"3960",1,13942,0,5822,12,0,0,1458
"3961",1,24917,0,3948,14,0,0,1457
"3962",1,131125,862,4993,11,50,1,1443
"3963",1,19640,0,935,3,0,0,1451
"3964",1,31611,0,4030,12,0,0,1457
"3965",1,16014,0,0,0,0,0,1450
"3966",1,16063,0,2330,9,0,0,1447
"3967",3,91605,0,37840,18,0,0,1444
"3968",4,26504,0,10599,29,1000,7,1445
"3969",1,62907,0,3200,3,200,1,1431
"3970",1,12532,0,2069,9,0,0,1445
"3971",1,52584,0,2500,1,0,0,1439
"3972",1,20954,0,375,3,0,0,1438
"3973",1,35185,0,5957,7,0,0,1439
"3974",4,72297,0,16241,16,0,0,1587
"3975",4,58387,0,14581,39,0,0,1435
"3976",1,9128,0,0,0,0,0,1424
"3977",3,37520,0,19924,6,0,0,1432
"3978",1,9399,0,2125,10,0,0,1430
"3979",3,10071,0,27701,16,0,0,1421
"3980",3,57793,0,20959,15,1198,3,1424
"3981",3,28867,0,19169,28,0,0,1425
"3982",1,1010,0,0,0,0,0,1423
"3983",1,11463,0,339,4,0,0,1425
"3984",1,26173,0,305,1,0,0,1418
"3985",1,404,0,550,3,0,0,1418
"3986",3,59017,0,34746,25,0,0,1418
"3987",3,34235,0,18910,7,250,1,1415
"3988",1,11933,0,249,3,79,1,1412
"3989",1,5000,0,2125,3,0,0,1412
"3990",1,2622,0,1625,6,0,0,1404
"3991",1,11310,0,5021,2,0,0,1409
"3992",4,39142,0,14981,28,0,0,1408
"3993",1,11181,0,929,12,0,0,1407
"3994",1,3974,0,365,3,0,0,1397
"3995",4,18476,0,8525,4,200,1,1403
"3996",1,64385,0,981,5,0,0,1395
"3997",3,73597,0,25447,8,0,0,1402
"3998",1,54899,0,500,1,500,1,1401
"3999",1,3016,0,0,0,0,0,1398
